subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
020	21	75	386	1	0	16	0	0	fp	55	NA	NA
020	21	75	386	1	0	16	0	0	rp	55	NA	NA
020	21	75	0	1	0	16	0	0	pr	55	NA	NA
020	21	75	0	1	0	16	0	0	rr	55	NA	NA
020	21	75	386	1	0	16	0	0	tt	55	NA	NA
020	21	75	348	2	16	23	0	0	ff	55	NA	NA
020	21	75	348	2	16	23	0	0	fp	55	NA	NA
020	21	75	348	2	16	23	0	0	rp	55	NA	NA
020	21	75	0	2	16	23	0	0	pr	55	NA	NA
020	21	75	0	2	16	23	0	0	rr	55	NA	NA
020	21	75	348	2	16	23	0	0	tt	55	NA	NA
020	21	75	194	3	23	53	0	0	ff	55	NA	NA
020	21	75	552	3	23	53	0	0	fp	55	NA	NA
020	21	75	552	3	23	53	0	0	rp	55	NA	NA
020	21	75	0	3	23	53	0	0	pr	55	NA	NA
020	21	75	0	3	23	53	0	0	rr	55	NA	NA
020	21	75	552	3	23	53	0	0	tt	55	NA	NA
020	24	90	182	1	0	16	0	0	ff	65	NA	NA
020	24	90	412	1	0	16	0	0	fp	65	NA	NA
020	24	90	412	1	0	16	0	0	rp	65	NA	NA
020	24	90	0	1	0	16	0	0	pr	65	NA	NA
020	24	90	0	1	0	16	0	0	rr	65	NA	NA
020	24	90	412	1	0	16	0	0	tt	65	NA	NA
020	24	90	NA	2	16	22	0	0	ff	65	NA	NA
020	24	90	NA	2	16	22	0	0	fp	65	NA	NA
020	24	90	NA	2	16	22	0	0	rp	65	NA	NA
020	24	90	NA	2	16	22	0	0	pr	65	NA	NA
020	24	90	112	2	16	22	0	0	rr	65	NA	NA
020	24	90	112	2	16	22	0	0	tt	65	NA	NA
020	24	90	172	3	22	47	0	0	ff	65	NA	NA
020	24	90	336	3	22	47	0	0	fp	65	NA	NA
020	24	90	448	3	22	47	0	0	rp	65	NA	NA
020	24	90	1	3	22	47	0	0	pr	65	NA	NA
020	24	90	0	3	22	47	0	0	rr	65	NA	NA
020	24	90	336	3	22	47	0	0	tt	65	NA	NA
020	23	77	200	1	0	23	0	0	ff	69	NA	NA
020	23	77	588	1	0	23	0	0	fp	69	NA	NA
020	23	77	588	1	0	23	0	0	rp	69	NA	NA
020	23	77	0	1	0	23	0	0	pr	69	NA	NA
020	23	77	196	1	0	23	0	0	rr	69	NA	NA
020	23	77	784	1	0	23	0	0	tt	69	NA	NA
020	23	77	NA	2	23	29	0	0	ff	69	NA	NA
020	23	77	NA	2	23	29	0	0	fp	69	NA	NA
020	23	77	NA	2	23	29	0	0	rp	69	NA	NA
020	23	77	NA	2	23	29	0	0	pr	69	NA	NA
020	23	77	284	2	23	29	0	0	rr	69	NA	NA
020	23	77	284	2	23	29	0	0	tt	69	NA	NA
020	23	77	334	3	29	48	0	0	ff	69	NA	NA
020	23	77	510	3	29	48	0	0	fp	69	NA	NA
020	23	77	1152	3	29	48	0	0	rp	69	NA	NA
020	23	77	1	3	29	48	0	0	pr	69	NA	NA
020	23	77	162	3	29	48	0	0	rr	69	NA	NA
020	23	77	672	3	29	48	0	0	tt	69	NA	NA
020	22	76	286	1	0	19	0	0	ff	75	NA	NA
020	22	76	742	1	0	19	0	0	fp	75	NA	NA
020	22	76	940	1	0	19	0	0	rp	75	NA	NA
020	22	76	0	1	0	19	0	0	pr	75	NA	NA
020	22	76	208	1	0	19	0	0	rr	75	NA	NA
020	22	76	950	1	0	19	0	0	tt	75	NA	NA
020	22	76	NA	2	19	25	0	0	ff	75	NA	NA
020	22	76	NA	2	19	25	0	0	fp	75	NA	NA
020	22	76	NA	2	19	25	0	0	rp	75	NA	NA
020	22	76	NA	2	19	25	0	0	pr	75	NA	NA
020	22	76	NA	2	19	25	0	0	rr	75	NA	NA
020	22	76	NA	2	19	25	0	0	tt	75	NA	NA
020	22	76	382	3	25	61	0	0	ff	75	NA	NA
020	22	76	382	3	25	61	0	0	fp	75	NA	NA
020	22	76	1630	3	25	61	0	0	rp	75	NA	NA
020	22	76	1	3	25	61	0	0	pr	75	NA	NA
020	22	76	1040	3	25	61	0	0	rr	75	NA	NA
020	22	76	1422	3	25	61	0	0	tt	75	NA	NA
020	24	82	174	1	0	15	0	0	ff	83	NA	NA
020	24	82	654	1	0	15	0	0	fp	83	NA	NA
020	24	82	654	1	0	15	0	0	rp	83	NA	NA
020	24	82	0	1	0	15	0	0	pr	83	NA	NA
020	24	82	94	1	0	15	0	0	rr	83	NA	NA
020	24	82	748	1	0	15	0	0	tt	83	NA	NA
020	24	82	NA	2	15	22	0	0	ff	83	NA	NA
020	24	82	NA	2	15	22	0	0	fp	83	NA	NA
020	24	82	NA	2	15	22	0	0	rp	83	NA	NA
020	24	82	NA	2	15	22	0	0	pr	83	NA	NA
020	24	82	NA	2	15	22	0	0	rr	83	NA	NA
020	24	82	NA	2	15	22	0	0	tt	83	NA	NA
020	24	82	230	3	22	49	0	0	ff	83	NA	NA
020	24	82	682	3	22	49	0	0	fp	83	NA	NA
020	24	82	1012	3	22	49	0	0	rp	83	NA	NA
020	24	82	1	3	22	49	0	0	pr	83	NA	NA
020	24	82	94	3	22	49	0	0	rr	83	NA	NA
020	24	82	776	3	22	49	0	0	tt	83	NA	NA
020	24	78	190	1	0	16	0	0	ff	91	NA	NA
020	24	78	492	1	0	16	0	0	fp	91	NA	NA
020	24	78	492	1	0	16	0	0	rp	91	NA	NA
020	24	78	0	1	0	16	0	0	pr	91	NA	NA
020	24	78	512	1	0	16	0	0	rr	91	NA	NA
020	24	78	1004	1	0	16	0	0	tt	91	NA	NA
020	24	78	224	2	16	21	0	0	ff	91	NA	NA
020	24	78	224	2	16	21	0	0	fp	91	NA	NA
020	24	78	224	2	16	21	0	0	rp	91	NA	NA
020	24	78	0	2	16	21	0	0	pr	91	NA	NA
020	24	78	86	2	16	21	0	0	rr	91	NA	NA
020	24	78	310	2	16	21	0	0	tt	91	NA	NA
020	24	78	222	3	21	48	0	0	ff	91	NA	NA
020	24	78	222	3	21	48	0	0	fp	91	NA	NA
020	24	78	2330	3	21	48	0	0	rp	91	NA	NA
020	24	78	1	3	21	48	0	0	pr	91	NA	NA
020	24	78	1510	3	21	48	0	0	rr	91	NA	NA
020	24	78	1732	3	21	48	0	0	tt	91	NA	NA
020	22	88	287	1	0	19	0	0	ff	109	NA	NA
020	22	88	863	1	0	19	0	0	fp	109	NA	NA
020	22	88	1121	1	0	19	0	0	rp	109	NA	NA
020	22	88	0	1	0	19	0	0	pr	109	NA	NA
020	22	88	1832	1	0	19	0	0	rr	109	NA	NA
020	22	88	2695	1	0	19	0	0	tt	109	NA	NA
020	22	88	280	2	19	24	0	0	ff	109	NA	NA
020	22	88	280	2	19	24	0	0	fp	109	NA	NA
020	22	88	280	2	19	24	0	0	rp	109	NA	NA
020	22	88	0	2	19	24	0	0	pr	109	NA	NA
020	22	88	202	2	19	24	0	0	rr	109	NA	NA
020	22	88	482	2	19	24	0	0	tt	109	NA	NA
020	22	88	174	3	24	50	0	0	ff	109	NA	NA
020	22	88	174	3	24	50	0	0	fp	109	NA	NA
020	22	88	3214	3	24	50	0	0	rp	109	NA	NA
020	22	88	1	3	24	50	0	0	pr	109	NA	NA
020	22	88	1006	3	24	50	0	0	rr	109	NA	NA
020	22	88	1180	3	24	50	0	0	tt	109	NA	NA
020	24	86	265	1	0	16	0	0	ff	119	NA	NA
020	24	86	753	1	0	16	0	0	fp	119	NA	NA
020	24	86	893	1	0	16	0	0	rp	119	NA	NA
020	24	86	0	1	0	16	0	0	pr	119	NA	NA
020	24	86	228	1	0	16	0	0	rr	119	NA	NA
020	24	86	981	1	0	16	0	0	tt	119	NA	NA
020	24	86	NA	2	16	22	0	0	ff	119	NA	NA
020	24	86	NA	2	16	22	0	0	fp	119	NA	NA
020	24	86	NA	2	16	22	0	0	rp	119	NA	NA
020	24	86	NA	2	16	22	0	0	pr	119	NA	NA
020	24	86	88	2	16	22	0	0	rr	119	NA	NA
020	24	86	88	2	16	22	0	0	tt	119	NA	NA
020	24	86	148	3	22	50	0	0	ff	119	NA	NA
020	24	86	148	3	22	50	0	0	fp	119	NA	NA
020	24	86	1028	3	22	50	0	0	rp	119	NA	NA
020	24	86	1	3	22	50	0	0	pr	119	NA	NA
020	24	86	564	3	22	50	0	0	rr	119	NA	NA
020	24	86	712	3	22	50	0	0	tt	119	NA	NA
020	23	89	215	1	0	19	0	0	ff	127	NA	NA
020	23	89	733	1	0	19	0	0	fp	127	NA	NA
020	23	89	837	1	0	19	0	0	rp	127	NA	NA
020	23	89	0	1	0	19	0	0	pr	127	NA	NA
020	23	89	0	1	0	19	0	0	rr	127	NA	NA
020	23	89	733	1	0	19	0	0	tt	127	NA	NA
020	23	89	390	2	19	26	0	0	ff	127	NA	NA
020	23	89	390	2	19	26	0	0	fp	127	NA	NA
020	23	89	390	2	19	26	0	0	rp	127	NA	NA
020	23	89	0	2	19	26	0	0	pr	127	NA	NA
020	23	89	0	2	19	26	0	0	rr	127	NA	NA
020	23	89	390	2	19	26	0	0	tt	127	NA	NA
020	23	89	262	3	26	64	0	0	ff	127	NA	NA
020	23	89	762	3	26	64	0	0	fp	127	NA	NA
020	23	89	762	3	26	64	0	0	rp	127	NA	NA
020	23	89	0	3	26	64	0	0	pr	127	NA	NA
020	23	89	0	3	26	64	0	0	rr	127	NA	NA
020	23	89	762	3	26	64	0	0	tt	127	NA	NA
020	23	73	323	1	0	19	0	0	ff	139	NA	NA
020	23	73	721	1	0	19	0	0	fp	139	NA	NA
020	23	73	721	1	0	19	0	0	rp	139	NA	NA
020	23	73	0	1	0	19	0	0	pr	139	NA	NA
020	23	73	150	1	0	19	0	0	rr	139	NA	NA
020	23	73	871	1	0	19	0	0	tt	139	NA	NA
020	23	73	192	2	19	26	0	0	ff	139	NA	NA
020	23	73	192	2	19	26	0	0	fp	139	NA	NA
020	23	73	192	2	19	26	0	0	rp	139	NA	NA
020	23	73	0	2	19	26	0	0	pr	139	NA	NA
020	23	73	0	2	19	26	0	0	rr	139	NA	NA
020	23	73	192	2	19	26	0	0	tt	139	NA	NA
020	23	73	460	3	26	45	0	0	ff	139	NA	NA
020	23	73	460	3	26	45	0	0	fp	139	NA	NA
020	23	73	790	3	26	45	0	0	rp	139	NA	NA
020	23	73	1	3	26	45	0	0	pr	139	NA	NA
020	23	73	180	3	26	45	0	0	rr	139	NA	NA
020	23	73	640	3	26	45	0	0	tt	139	NA	NA
020	22	80	224	1	0	15	0	0	ff	149	NA	NA
020	22	80	224	1	0	15	0	0	fp	149	NA	NA
020	22	80	224	1	0	15	0	0	rp	149	NA	NA
020	22	80	0	1	0	15	0	0	pr	149	NA	NA
020	22	80	832	1	0	15	0	0	rr	149	NA	NA
020	22	80	1056	1	0	15	0	0	tt	149	NA	NA
020	22	80	202	2	15	21	0	0	ff	149	NA	NA
020	22	80	202	2	15	21	0	0	fp	149	NA	NA
020	22	80	758	2	15	21	0	0	rp	149	NA	NA
020	22	80	1	2	15	21	0	0	pr	149	NA	NA
020	22	80	542	2	15	21	0	0	rr	149	NA	NA
020	22	80	744	2	15	21	0	0	tt	149	NA	NA
020	22	80	166	3	21	49	0	0	ff	149	NA	NA
020	22	80	770	3	21	49	0	0	fp	149	NA	NA
020	22	80	2750	3	21	49	0	0	rp	149	NA	NA
020	22	80	1	3	21	49	0	0	pr	149	NA	NA
020	22	80	440	3	21	49	0	0	rr	149	NA	NA
020	22	80	1210	3	21	49	0	0	tt	149	NA	NA
020	21	91	261	1	0	16	0	0	ff	170	NA	NA
020	21	91	463	1	0	16	0	0	fp	170	NA	NA
020	21	91	597	1	0	16	0	0	rp	170	NA	NA
020	21	91	0	1	0	16	0	0	pr	170	NA	NA
020	21	91	0	1	0	16	0	0	rr	170	NA	NA
020	21	91	463	1	0	16	0	0	tt	170	NA	NA
020	21	91	292	2	16	22	0	0	ff	170	NA	NA
020	21	91	292	2	16	22	0	0	fp	170	NA	NA
020	21	91	292	2	16	22	0	0	rp	170	NA	NA
020	21	91	0	2	16	22	0	0	pr	170	NA	NA
020	21	91	0	2	16	22	0	0	rr	170	NA	NA
020	21	91	292	2	16	22	0	0	tt	170	NA	NA
020	21	91	208	3	22	50	0	0	ff	170	NA	NA
020	21	91	432	3	22	50	0	0	fp	170	NA	NA
020	21	91	432	3	22	50	0	0	rp	170	NA	NA
020	21	91	0	3	22	50	0	0	pr	170	NA	NA
020	21	91	0	3	22	50	0	0	rr	170	NA	NA
020	21	91	432	3	22	50	0	0	tt	170	NA	NA
020	23	93	212	1	0	16	0	0	ff	178	NA	NA
020	23	93	212	1	0	16	0	0	fp	178	NA	NA
020	23	93	212	1	0	16	0	0	rp	178	NA	NA
020	23	93	0	1	0	16	0	0	pr	178	NA	NA
020	23	93	842	1	0	16	0	0	rr	178	NA	NA
020	23	93	1054	1	0	16	0	0	tt	178	NA	NA
020	23	93	230	2	16	22	0	0	ff	178	NA	NA
020	23	93	230	2	16	22	0	0	fp	178	NA	NA
020	23	93	230	2	16	22	0	0	rp	178	NA	NA
020	23	93	0	2	16	22	0	0	pr	178	NA	NA
020	23	93	0	2	16	22	0	0	rr	178	NA	NA
020	23	93	230	2	16	22	0	0	tt	178	NA	NA
020	23	93	210	3	22	45	0	0	ff	178	NA	NA
020	23	93	210	3	22	45	0	0	fp	178	NA	NA
020	23	93	1528	3	22	45	0	0	rp	178	NA	NA
020	23	93	1	3	22	45	0	0	pr	178	NA	NA
020	23	93	476	3	22	45	0	0	rr	178	NA	NA
020	23	93	686	3	22	45	0	0	tt	178	NA	NA
020	21	79	273	1	0	17	0	0	ff	182	NA	NA
020	21	79	733	1	0	17	0	0	fp	182	NA	NA
020	21	79	855	1	0	17	0	0	rp	182	NA	NA
020	21	79	0	1	0	17	0	0	pr	182	NA	NA
020	21	79	216	1	0	17	0	0	rr	182	NA	NA
020	21	79	949	1	0	17	0	0	tt	182	NA	NA
020	21	79	306	2	17	23	0	0	ff	182	NA	NA
020	21	79	306	2	17	23	0	0	fp	182	NA	NA
020	21	79	690	2	17	23	0	0	rp	182	NA	NA
020	21	79	1	2	17	23	0	0	pr	182	NA	NA
020	21	79	168	2	17	23	0	0	rr	182	NA	NA
020	21	79	474	2	17	23	0	0	tt	182	NA	NA
020	21	79	398	3	23	44	0	0	ff	182	NA	NA
020	21	79	398	3	23	44	0	0	fp	182	NA	NA
020	21	79	398	3	23	44	0	0	rp	182	NA	NA
020	21	79	0	3	23	44	0	0	pr	182	NA	NA
020	21	79	0	3	23	44	0	0	rr	182	NA	NA
020	21	79	398	3	23	44	0	0	tt	182	NA	NA
020	21	83	259	1	0	13	0	0	ff	194	NA	NA
020	21	83	449	1	0	13	0	0	fp	194	NA	NA
020	21	83	651	1	0	13	0	0	rp	194	NA	NA
020	21	83	0	1	0	13	0	0	pr	194	NA	NA
020	21	83	162	1	0	13	0	0	rr	194	NA	NA
020	21	83	611	1	0	13	0	0	tt	194	NA	NA
020	21	83	262	2	13	19	0	0	ff	194	NA	NA
020	21	83	262	2	13	19	0	0	fp	194	NA	NA
020	21	83	626	2	13	19	0	0	rp	194	NA	NA
020	21	83	1	2	13	19	0	0	pr	194	NA	NA
020	21	83	202	2	13	19	0	0	rr	194	NA	NA
020	21	83	464	2	13	19	0	0	tt	194	NA	NA
020	21	83	70	3	19	47	0	0	ff	194	NA	NA
020	21	83	234	3	19	47	0	0	fp	194	NA	NA
020	21	83	234	3	19	47	0	0	rp	194	NA	NA
020	21	83	0	3	19	47	0	0	pr	194	NA	NA
020	21	83	0	3	19	47	0	0	rr	194	NA	NA
020	21	83	234	3	19	47	0	0	tt	194	NA	NA
020	23	85	116	1	0	18	0	0	ff	204	NA	NA
020	23	85	302	1	0	18	0	0	fp	204	NA	NA
020	23	85	302	1	0	18	0	0	rp	204	NA	NA
020	23	85	0	1	0	18	0	0	pr	204	NA	NA
020	23	85	0	1	0	18	0	0	rr	204	NA	NA
020	23	85	302	1	0	18	0	0	tt	204	NA	NA
020	23	85	246	2	18	25	0	0	ff	204	NA	NA
020	23	85	246	2	18	25	0	0	fp	204	NA	NA
020	23	85	246	2	18	25	0	0	rp	204	NA	NA
020	23	85	0	2	18	25	0	0	pr	204	NA	NA
020	23	85	0	2	18	25	0	0	rr	204	NA	NA
020	23	85	246	2	18	25	0	0	tt	204	NA	NA
020	23	85	222	3	25	63	0	0	ff	204	NA	NA
020	23	85	616	3	25	63	0	0	fp	204	NA	NA
020	23	85	616	3	25	63	0	0	rp	204	NA	NA
020	23	85	0	3	25	63	0	0	pr	204	NA	NA
020	23	85	0	3	25	63	0	0	rr	204	NA	NA
020	23	85	616	3	25	63	0	0	tt	204	NA	NA
020	23	81	271	1	0	21	0	0	ff	215	NA	NA
020	23	81	423	1	0	21	0	0	fp	215	NA	NA
020	23	81	621	1	0	21	0	0	rp	215	NA	NA
020	23	81	0	1	0	21	0	0	pr	215	NA	NA
020	23	81	78	1	0	21	0	0	rr	215	NA	NA
020	23	81	501	1	0	21	0	0	tt	215	NA	NA
020	23	81	212	2	21	28	0	0	ff	215	NA	NA
020	23	81	212	2	21	28	0	0	fp	215	NA	NA
020	23	81	212	2	21	28	0	0	rp	215	NA	NA
020	23	81	0	2	21	28	0	0	pr	215	NA	NA
020	23	81	0	2	21	28	0	0	rr	215	NA	NA
020	23	81	212	2	21	28	0	0	tt	215	NA	NA
020	23	81	184	3	28	53	0	0	ff	215	NA	NA
020	23	81	326	3	28	53	0	0	fp	215	NA	NA
020	23	81	436	3	28	53	0	0	rp	215	NA	NA
020	23	81	1	3	28	53	0	0	pr	215	NA	NA
020	23	81	0	3	28	53	0	0	rr	215	NA	NA
020	23	81	326	3	28	53	0	0	tt	215	NA	NA
021	22	87	156	1	0	18	0	0	ff	13	NA	NA
021	22	87	156	1	0	18	0	0	fp	13	NA	NA
021	22	87	156	1	0	18	0	0	rp	13	NA	NA
021	22	87	0	1	0	18	0	0	pr	13	NA	NA
021	22	87	0	1	0	18	0	0	rr	13	NA	NA
021	22	87	156	1	0	18	0	0	tt	13	NA	NA
021	22	87	220	2	18	25	0	0	ff	13	NA	NA
021	22	87	220	2	18	25	0	0	fp	13	NA	NA
021	22	87	220	2	18	25	0	0	rp	13	NA	NA
021	22	87	0	2	18	25	0	0	pr	13	NA	NA
021	22	87	0	2	18	25	0	0	rr	13	NA	NA
021	22	87	220	2	18	25	0	0	tt	13	NA	NA
021	22	87	434	3	25	44	0	0	ff	13	NA	NA
021	22	87	434	3	25	44	0	0	fp	13	NA	NA
021	22	87	434	3	25	44	0	0	rp	13	NA	NA
021	22	87	0	3	25	44	0	0	pr	13	NA	NA
021	22	87	0	3	25	44	0	0	rr	13	NA	NA
021	22	87	434	3	25	44	0	0	tt	13	NA	NA
021	22	95	164	1	0	17	0	0	ff	17	NA	NA
021	22	95	164	1	0	17	0	0	fp	17	NA	NA
021	22	95	164	1	0	17	0	0	rp	17	NA	NA
021	22	95	0	1	0	17	0	0	pr	17	NA	NA
021	22	95	0	1	0	17	0	0	rr	17	NA	NA
021	22	95	164	1	0	17	0	0	tt	17	NA	NA
021	22	95	196	2	17	23	0	0	ff	17	NA	NA
021	22	95	196	2	17	23	0	0	fp	17	NA	NA
021	22	95	196	2	17	23	0	0	rp	17	NA	NA
021	22	95	0	2	17	23	0	0	pr	17	NA	NA
021	22	95	0	2	17	23	0	0	rr	17	NA	NA
021	22	95	196	2	17	23	0	0	tt	17	NA	NA
021	22	95	242	3	23	51	0	0	ff	17	NA	NA
021	22	95	242	3	23	51	0	0	fp	17	NA	NA
021	22	95	242	3	23	51	0	0	rp	17	NA	NA
021	22	95	0	3	23	51	0	0	pr	17	NA	NA
021	22	95	0	3	23	51	0	0	rr	17	NA	NA
021	22	95	242	3	23	51	0	0	tt	17	NA	NA
021	24	89	146	1	0	18	0	0	ff	20	NA	NA
021	24	89	146	1	0	18	0	0	fp	20	NA	NA
021	24	89	146	1	0	18	0	0	rp	20	NA	NA
021	24	89	0	1	0	18	0	0	pr	20	NA	NA
021	24	89	0	1	0	18	0	0	rr	20	NA	NA
021	24	89	146	1	0	18	0	0	tt	20	NA	NA
021	24	89	158	2	18	25	0	0	ff	20	NA	NA
021	24	89	158	2	18	25	0	0	fp	20	NA	NA
021	24	89	158	2	18	25	0	0	rp	20	NA	NA
021	24	89	0	2	18	25	0	0	pr	20	NA	NA
021	24	89	0	2	18	25	0	0	rr	20	NA	NA
021	24	89	158	2	18	25	0	0	tt	20	NA	NA
021	24	89	206	3	25	63	0	0	ff	20	NA	NA
021	24	89	846	3	25	63	0	0	fp	20	NA	NA
021	24	89	846	3	25	63	0	0	rp	20	NA	NA
021	24	89	0	3	25	63	0	0	pr	20	NA	NA
021	24	89	0	3	25	63	0	0	rr	20	NA	NA
021	24	89	846	3	25	63	0	0	tt	20	NA	NA
021	21	90	186	1	0	14	0	0	ff	37	NA	NA
021	21	90	186	1	0	14	0	0	fp	37	NA	NA
021	21	90	186	1	0	14	0	0	rp	37	NA	NA
021	21	90	0	1	0	14	0	0	pr	37	NA	NA
021	21	90	242	1	0	14	0	0	rr	37	NA	NA
021	21	90	428	1	0	14	0	0	tt	37	NA	NA
021	21	90	268	2	14	20	0	0	ff	37	NA	NA
021	21	90	268	2	14	20	0	0	fp	37	NA	NA
021	21	90	268	2	14	20	0	0	rp	37	NA	NA
021	21	90	0	2	14	20	0	0	pr	37	NA	NA
021	21	90	0	2	14	20	0	0	rr	37	NA	NA
021	21	90	268	2	14	20	0	0	tt	37	NA	NA
021	21	90	196	3	20	48	0	0	ff	37	NA	NA
021	21	90	358	3	20	48	0	0	fp	37	NA	NA
021	21	90	982	3	20	48	0	0	rp	37	NA	NA
021	21	90	1	3	20	48	0	0	pr	37	NA	NA
021	21	90	382	3	20	48	0	0	rr	37	NA	NA
021	21	90	740	3	20	48	0	0	tt	37	NA	NA
021	24	73	203	1	0	18	0	0	ff	41	NA	NA
021	24	73	545	1	0	18	0	0	fp	41	NA	NA
021	24	73	545	1	0	18	0	0	rp	41	NA	NA
021	24	73	0	1	0	18	0	0	pr	41	NA	NA
021	24	73	0	1	0	18	0	0	rr	41	NA	NA
021	24	73	545	1	0	18	0	0	tt	41	NA	NA
021	24	73	178	2	18	25	0	0	ff	41	NA	NA
021	24	73	178	2	18	25	0	0	fp	41	NA	NA
021	24	73	178	2	18	25	0	0	rp	41	NA	NA
021	24	73	0	2	18	25	0	0	pr	41	NA	NA
021	24	73	0	2	18	25	0	0	rr	41	NA	NA
021	24	73	178	2	18	25	0	0	tt	41	NA	NA
021	24	73	296	3	25	44	0	0	ff	41	NA	NA
021	24	73	296	3	25	44	0	0	fp	41	NA	NA
021	24	73	296	3	25	44	0	0	rp	41	NA	NA
021	24	73	0	3	25	44	0	0	pr	41	NA	NA
021	24	73	0	3	25	44	0	0	rr	41	NA	NA
021	24	73	296	3	25	44	0	0	tt	41	NA	NA
021	23	92	171	1	0	16	0	0	ff	53	NA	NA
021	23	92	369	1	0	16	0	0	fp	53	NA	NA
021	23	92	369	1	0	16	0	0	rp	53	NA	NA
021	23	92	0	1	0	16	0	0	pr	53	NA	NA
021	23	92	388	1	0	16	0	0	rr	53	NA	NA
021	23	92	757	1	0	16	0	0	tt	53	NA	NA
021	23	92	170	2	16	23	0	0	ff	53	NA	NA
021	23	92	170	2	16	23	0	0	fp	53	NA	NA
021	23	92	170	2	16	23	0	0	rp	53	NA	NA
021	23	92	0	2	16	23	0	0	pr	53	NA	NA
021	23	92	194	2	16	23	0	0	rr	53	NA	NA
021	23	92	364	2	16	23	0	0	tt	53	NA	NA
021	23	92	210	3	23	61	0	0	ff	53	NA	NA
021	23	92	776	3	23	61	0	0	fp	53	NA	NA
021	23	92	1716	3	23	61	0	0	rp	53	NA	NA
021	23	92	1	3	23	61	0	0	pr	53	NA	NA
021	23	92	358	3	23	61	0	0	rr	53	NA	NA
021	23	92	1134	3	23	61	0	0	tt	53	NA	NA
021	22	79	154	1	0	18	0	0	ff	61	NA	NA
021	22	79	154	1	0	18	0	0	fp	61	NA	NA
021	22	79	154	1	0	18	0	0	rp	61	NA	NA
021	22	79	0	1	0	18	0	0	pr	61	NA	NA
021	22	79	0	1	0	18	0	0	rr	61	NA	NA
021	22	79	154	1	0	18	0	0	tt	61	NA	NA
021	22	79	NA	2	18	24	0	0	ff	61	NA	NA
021	22	79	NA	2	18	24	0	0	fp	61	NA	NA
021	22	79	NA	2	18	24	0	0	rp	61	NA	NA
021	22	79	NA	2	18	24	0	0	pr	61	NA	NA
021	22	79	NA	2	18	24	0	0	rr	61	NA	NA
021	22	79	NA	2	18	24	0	0	tt	61	NA	NA
021	22	79	464	3	24	45	0	0	ff	61	NA	NA
021	22	79	864	3	24	45	0	0	fp	61	NA	NA
021	22	79	864	3	24	45	0	0	rp	61	NA	NA
021	22	79	0	3	24	45	0	0	pr	61	NA	NA
021	22	79	0	3	24	45	0	0	rr	61	NA	NA
021	22	79	864	3	24	45	0	0	tt	61	NA	NA
021	23	84	120	1	0	18	0	0	ff	73	NA	NA
021	23	84	276	1	0	18	0	0	fp	73	NA	NA
021	23	84	276	1	0	18	0	0	rp	73	NA	NA
021	23	84	0	1	0	18	0	0	pr	73	NA	NA
021	23	84	490	1	0	18	0	0	rr	73	NA	NA
021	23	84	766	1	0	18	0	0	tt	73	NA	NA
021	23	84	278	2	18	25	0	0	ff	73	NA	NA
021	23	84	278	2	18	25	0	0	fp	73	NA	NA
021	23	84	768	2	18	25	0	0	rp	73	NA	NA
021	23	84	1	2	18	25	0	0	pr	73	NA	NA
021	23	84	0	2	18	25	0	0	rr	73	NA	NA
021	23	84	278	2	18	25	0	0	tt	73	NA	NA
021	23	84	198	3	25	63	0	0	ff	73	NA	NA
021	23	84	588	3	25	63	0	0	fp	73	NA	NA
021	23	84	588	3	25	63	0	0	rp	73	NA	NA
021	23	84	0	3	25	63	0	0	pr	73	NA	NA
021	23	84	0	3	25	63	0	0	rr	73	NA	NA
021	23	84	588	3	25	63	0	0	tt	73	NA	NA
021	23	96	161	1	0	16	0	0	ff	91	NA	NA
021	23	96	361	1	0	16	0	0	fp	91	NA	NA
021	23	96	361	1	0	16	0	0	rp	91	NA	NA
021	23	96	0	1	0	16	0	0	pr	91	NA	NA
021	23	96	0	1	0	16	0	0	rr	91	NA	NA
021	23	96	361	1	0	16	0	0	tt	91	NA	NA
021	23	96	358	2	16	23	0	0	ff	91	NA	NA
021	23	96	358	2	16	23	0	0	fp	91	NA	NA
021	23	96	358	2	16	23	0	0	rp	91	NA	NA
021	23	96	0	2	16	23	0	0	pr	91	NA	NA
021	23	96	0	2	16	23	0	0	rr	91	NA	NA
021	23	96	358	2	16	23	0	0	tt	91	NA	NA
021	23	96	384	3	23	44	0	0	ff	91	NA	NA
021	23	96	534	3	23	44	0	0	fp	91	NA	NA
021	23	96	534	3	23	44	0	0	rp	91	NA	NA
021	23	96	0	3	23	44	0	0	pr	91	NA	NA
021	23	96	0	3	23	44	0	0	rr	91	NA	NA
021	23	96	534	3	23	44	0	0	tt	91	NA	NA
021	24	81	181	1	0	20	0	0	ff	101	NA	NA
021	24	81	533	1	0	20	0	0	fp	101	NA	NA
021	24	81	533	1	0	20	0	0	rp	101	NA	NA
021	24	81	0	1	0	20	0	0	pr	101	NA	NA
021	24	81	0	1	0	20	0	0	rr	101	NA	NA
021	24	81	533	1	0	20	0	0	tt	101	NA	NA
021	24	81	NA	2	20	27	0	0	ff	101	NA	NA
021	24	81	NA	2	20	27	0	0	fp	101	NA	NA
021	24	81	NA	2	20	27	0	0	rp	101	NA	NA
021	24	81	NA	2	20	27	0	0	pr	101	NA	NA
021	24	81	NA	2	20	27	0	0	rr	101	NA	NA
021	24	81	NA	2	20	27	0	0	tt	101	NA	NA
